"geneName","24","26","28","30","32","34","36","38","40","42","44","46","48","50","52","54","56","58","60","62","64","66","68","70"
"Myo81F",1.05514,1.00919,0.512276,0.525077,0.46423,1.52454,0,1.51858,0.95298,1.02242,0.507526,1.45761,0.890694,0.431789,0.457682,0.902158,0.8724,0.44892,0.454697,0,1.31537,0.448411,0,1.35993
"Pzl",0.529946,0.506867,1.02917,0,0,0.510467,0,0,0,0,0,0,0.447353,0.433734,0,0,0,0,0,0,0,0,0,0
"spok",0,0,1.93089,0,0,1.91544,0,0,0,0,0,1.83136,0,0,0,1.70022,0,0,0,0,0,0,0,0
"Parp",50.1648,47.9802,68.1948,63.2419,28.4471,59.059,59.5522,38.5056,42.2873,48.6091,50.4038,32.8532,34.8182,20.9849,22.2433,40.0321,24.886,28.4575,31.7061,43.6284,15.7501,24.6352,18.3072,27.778
"Alg-2",126.688,108,109.644,101.42,89.6671,122.032,173.09,118.912,111.935,98.7413,98.03,76.0924,76.7204,51.844,74.0669,96.5462,52.3735,84.3666,90.1995,75.94,75.5337,81.9301,61.0586,87.5583
"Tim17b",718.384,612.923,529.917,470.035,510.017,605.482,654.149,544.369,501.368,478.572,565.438,353.356,413.469,357.453,407.217,485.1,408.352,437.626,425.668,428.406,369.759,322.644,361.97,406.835
"CG41128",359.766,281.535,317.578,347.215,153.489,325.54,445.36,418.409,206.775,327.481,430,341.37,184.058,124.918,170.24,149.141,90.1387,139.151,169.13,126.061,190.271,185.324,143.229,215.452
"CG41099",82.0141,51.0446,87.1554,136.629,60.27,60.0985,119.865,114.587,85.6039,95.1142,79.2116,71.7919,54.1222,60.6474,66.9101,64.159,64.5941,26.7573,88.0853,84.7324,46.5185,56.5791,0.718155,56.0025
"CG42402",26.7424,10.2311,38.1513,12.0115,23.3642,41.2145,2.51854,20.527,8.32064,26.2714,21.5582,20.1512,7.59382,8.7549,8.38605,23.0983,6.18506,13.6534,6.99352,0.00529472,3.89144,0,14.5591,18.3826
"Gfat1",66.6222,0,6.38357,36.371,5.51787e-06,49.4642,13.6308,0,88.9709,70.6678,76.0597,17.6546,41.3195,0,53.8206,25.0941,66.161,0,65.8693,56.3608,62.6086,25.521,40.4812,36.3314
"CG40198",6.75262,3.63443,0,0,0,0,2.35772,3.64593,3.432,7.36414,0,0,0,0,0,0,0,0,0,0,0,0,1.84823,6.53011
"CG12581",14.5957,23.4802,17.8053,22.6378,13.7987,18.5863,6.09761,15.3742,14.1805,33.3118,13.6472,37.1627,30.6072,27.7001,36.1486,26.3115,16.719,42.2943,22.6926,15.9034,33.2142,25.9411,39.6794,21.9123
"Dsk",223.975,207.92,140.724,334.375,295.626,342.65,269.108,164.335,255.836,338.31,380.233,200.205,205.75,221.053,228.594,281.62,255.99,291.483,198.715,292.968,257.316,330.346,340.773,266.033
"beta-Man",0.0189018,22.9523,0,0.00375496,12.1,19.1099,0,17.9505,5.82968e-06,7.57434e-07,0,61.4821,61.7979,49.3446,6.37666,11.7622,6.42919e-08,4.72613e-05,10.3195,0.000916507,4.3655,56.7597,30.8516,21.9323
"CG14636",0,0,4.69653,7.56447,2.12802,2.32948,0,0,6.55266,2.34337,0,0,0,3.95863,8.39203,8.27095,0,0,2.08432,2.15106,4.01977,0,9.92882,4.15594
"aux",2.48719,47.061,2.25231,0,44.8973,51.9648,0,1.5139,1.59421e-07,2.26715,1.37506,8.81399e-05,7.76184e-05,43.9984,3.5882e-05,3.16922,2.93123,32.5061,4.34905e-08,44.1908,34.205,45.2983,2.32311,2.73658
"CG31516",0,0,0,0,0,0,0,0,0,2.04484,0,0,0,0,1.83073,0,0,3.59136,0,0,0,0,0,5.43974
"DhpD",30.0975,49.8632,37.9152,38.7181,41.9124,63.5283,49.442,61.5791,59.1095,44.4206,39.1589,39.7771,49.7393,57.7626,37.4394,50.4391,49.4972,64.7691,53.85,43.3637,78.6771,55.6893,45.5151,56.8558
"CG14641",33.83,43.1424,32.8493,31.4255,43.6603,58.6558,35.4359,21.6395,30.5546,24.0393,41.2234,33.2332,41.8844,36.9175,17.6091,36.6385,35.4299,47.9778,33.0447,38.1149,54.3572,55.5912,35.1859,36.8198
"abs",7.02124,15.1098,10.2265,19.2172,21.6239,10.1448,11.0318,8.42091,20.6097,22.1114,20.2635,22.632,29.6348,25.8594,21.3189,21.0114,18.867,23.8981,22.6927,18.7355,17.5058,16.4113,21.6197,19.6071
"Gel",644.899,701.963,616.239,715.094,754.198,660.336,615.217,560.543,734.9,678.033,673.88,791.407,737.403,758.089,730.647,772.455,812.355,783.577,865.184,854.765,851.162,765.423,741.224,846.684
"CG14642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2431,0,0
