"CG34305",25.7481,26.2251,6.66582,5.12461,16.618,21.4519,12.5495,23.0523,31.0537,23.2227,19.7719,49.0507,37.5888,39.2297,28.2073,43.9864,11.3556,42.2649,38.4057,41.2361,31.3038,26.1992,50.6929,38.3021
"TwdlF",0,0,0,0,0,0,0,0.346285,0,0,0,0,0,0.589298,0.312216,0,0,0,0,0,0,0,0,0.309811
"TwdlG",0,0,3.13332,0.361126,0.111506,0,2.83626,0,8.25093,3.3821,5.32467,0,5.75395e-06,2.46582,2.96257,0,6.92169,6.6442,0.0815285,0,2.45366,7.2446,1.4421,0
"CG14644",3.04367,0,0,1.2981,0.749878,2.08996,0,1.25127,2.04912,0,0,0,1.46484,2.48428,0,0,1.03511,1.21933,1.49668,0,1.08129,0,0,0
"TwdlV",0,0,0,0.418645,0,0,0,0.403544,0,0.406528,0.807614,0.387783,1.77158,0.34337,0.363842,0,0.347878,0.35718,0,0,0.348723,0.356715,0,0.72208
"Or82a",10.8109,5.53019,12.3697,11.9111,5.43699,10.3928,8.46833,7.7778,6.98499,7.46219,7.41224,6.76221,6.50379,8.19374,11.3537,11.2132,7.02418,9.17892,9.3032,9.96238,6.72119,8.51219,6.65144,8.94675
"CG1092",68.0099,79.9325,72.6174,112.247,77.8322,75.0895,95.379,75.6059,87.3638,60.4989,83.15,54.6058,74.4594,68.2799,60.7755,82.7643,66.1113,97.4729,79.5352,70.2761,60.69,54.2374,60.0602,74.7311
"CG9766",30.0459,30.0963,28.0254,29.0206,23.851,26.0521,33.2263,23.7354,26.1121,30.4579,37.3228,23.8945,21.088,25.0047,32.1004,29.9417,27.5253,30.2621,25.8556,30.14,20.511,18.7331,22.4729,24.7747
"cpx",356.746,397.877,363.64,417.389,389.802,307.189,344.887,209.08,317.562,396.887,332.817,487.623,374.098,236.081,288.883,340.062,300.449,296.211,374.522,311.587,241.825,265.842,214.402,256.166
"CG9780",161.661,175.049,134.162,159.479,202.649,148.081,100.969,109.667,144.597,144.397,137.269,173.421,172.475,197.27,180.929,181.601,192.064,157.692,150.679,178.634,199.347,197.793,199.417,184.183
"Vps24",70.9587,84.7349,84.2776,78.2178,82.5019,79.701,79.0944,66.6871,83.6699,75.9326,76.2174,70.937,88.3143,68.1852,66.1087,83.0849,71.5555,55.8997,64.382,78.5193,80.25,73.2609,84.5495,84.717
"MP1",223.003,193.405,158.569,169.353,226.147,214.695,165.27,149.144,193.526,182.499,191.198,188.467,205.311,189.217,213.691,219.154,199.855,193.518,210.928,186.272,208.944,210.314,204.693,213.707
"Suv3",19.0013,17.2041,16.6744,16.9382,10.1271,12.7361,16.7742,14.4196,10.8086,14.619,16.5288,5.20502,6.08498,0.642763,9.5281,4.8723,7.5054,14.6418,5.74157,6.38687,2.44481,4.56065,1.66441e-08,2.76164
"Syt14",15.0034,13.7023,12.943,11.9611,5.09695,13.0534,12.1878,11.2407,9.03965,12.7524,13.8321,15.5167,11.3093,10.2384,9.15013,8.46212,10.7524,10.0253,12.6118,11.6444,6.21832,7.692,10.1944,10.1091
"CG9795",31.4758,35.0429,18.3774,21.8086,41.4583,18.8041,4.40279,3.45933e-08,27.0693,8.49064,17.6473,22.1884,37.6581,46.7052,50.8826,35.5385,41.7329,42.3532,39.1079,53.8765,40.5648,29.2092,31.4226,46.1024
"CG9776",33.6904,28.4531,27.2738,36.9407,32.4671,38.7341,28.0126,13.5351,33.8067,25.7965,26.1347,16.0338,26.0429,26.5986,31.9741,37.0989,25.0562,29.6771,31.4328,30.1452,31.1528,24.1466,27.0176,36.3227
"Skp2",5.82037,0.602073,2.89053,3.72385,3.71086,5.42141,5.94542,3.86793,0.658594,3.00389,5.69977,3.49822,5.45954,4.25916,3.60079,1.84479,2.16437,4.3404,4.89867,4.43177,3.25454,3.32914,4.08609,5.24706
"CG14645",1.74456,0,0,0,0,0,1.24693,2.29051,0.472811,0,0.250866,0,0,0,0,0,0.21612,0,0,3.18677,0,0,0.979402,0
"CG1103",3.56182,15.1627,17.0218,10.6336,15.7224,10.2722,12.0929,18.723,12.8674,16.9433,18.4176,16.3805,11.2605,5.8144,14.592,9.12718,13.5166,3.02413,18.3562,18.7513,5.90504,9.06057,14.1119,12.2272
"hkb",0,0,0.273712,0.841708,0.744403,0,0.29446,0,0.255026,0,0,0,0,0.460243,0,0.240823,0,0,0,0,0.467418,0.239065,0.462567,0
"CG1090",20.1324,36.8596,24.961,23.3481,31.9262,33.5682,27.4034,20.4475,26.0976,24.3646,26.3561,47.3202,27.5906,34.4602,37.1784,23.6646,24.3379,29.8991,23.8166,23.8167,35.6133,41.5103,35.4573,19.9012
"Sfxn1-3",151.041,201.125,181.607,179.123,214.036,192.884,148.917,165.417,203.69,200.51,193.04,231.17,186.3,251.846,236.988,244.885,275.8,236.098,243.143,214.09,280.567,270.475,261.706,222.377
"Cont",69.8848,64.8168,65.4575,70.2709,72.8928,73.0503,65.7565,51.6544,67.4173,63.2183,65.5939,62.571,70.9073,59.3463,71.3953,74.1693,69.3175,71.79,66.4894,74.6633,63.3681,75.4822,70.185,73.5041
"tub",63.1835,59.2882,55.3971,56.5674,64.2667,57.3769,58.4547,47.1868,53.9882,57.8879,52.8836,53.6065,58.1868,56.5677,60.6967,62.7465,59.4798,64.2259,56.4412,54.6603,55.4561,60.9909,62.5925,60.4169
"CG14646",8.34625,5.14325,0,0,26.9542,0.378709,0,0,15.5727,0,0,8.53607,19.6259,25.6757,4.17518,16.9182,28.5323,20.4173,24.9454,17.1053,0,26.5771,20.4467,30.5998
"CG34112",2.50563,1.86678,1.32953,2.14199,2.16856,3.02263,1.06921,1.99503,0.542398,4.20654,0.888088,1.73013,0.97437,2.14716,0.500057,2.33245,2.07976,1.07597,0.466328,2.28727,0,0.97136,0.459906,0
"CG9855",43.3315,35.2552,37.3378,41.5902,20.3336,36.9723,37.2225,41.0739,29.2577,41.6253,35.1939,38.997,36.9714,16.9718,31.9709,15.7876,11.463,11.7696,39.4947,28.7786,26.8121,23.5085,9.47637,31.7247
"CG9853",39.7365,25.8544,33.1944,28.4831,48.7167,36.8412,26.5175,19.9174,40.7063,34.2816,37.3525,35.4912,45.9928,49.6041,35.3217,48.1219,46.1134,46.1468,49.1369,43.2104,37.7291,41.9915,44.7336,37.6427
"CG14647",43.6141,55.6912,33.1566,46.6112,57.7442,53.5939,42.3705,45.1398,52.1438,41.6704,45.5044,49.6417,50.1488,42.7181,53.1371,48.1241,51.7465,52.8082,45.0378,51.9377,40.2402,54.6689,53.2006,57.5731
"lost",293.688,262.965,271.602,291.779,253.489,315.324,326.009,270.073,260.675,304.455,329.768,264.449,247.081,236.54,247.143,249.338,230.676,279.594,264.711,289.105,248.951,260.835,231.36,276.78
"CG32944",0.269342,6.15261,2.52429,9.8883,10.4323,0,5.10733,5.75056e-07,3.01311,3.7335,3.34047,6.37242,0,14.795,3.88063,15.8475,11.197,6.86413,7.69885,0.478656,8.10317,8.97902,18.0047,8.85417
"CG31528",3.63142,4.85454,2.11528,2.16827,1.27841,3.49096,1.89636,1.74172,3.28478,2.45644,4.87999,5.35582,2.75265,4.14962,5.96739,4.34258,4.20409,2.15825,4.99995,4.20029,4.81635,4.31089,3.27688,2.49323
"srl",3.49443,7.93809,6.54267,8.99295e-05,4.85552,2.80336e-05,9.03949,7.40399,0,2.18895e-05,4.50734e-06,5.76969,4.16552,0,9.37154e-05,0.203816,1.13001,6.07594,7.98871,3.81191,1.91853,0,0.00968583,4.00193
"CG31525",4.9611,1.0932,2.59342,2.65839,0.671735,4.40235,1.59429,3.66072,2.07117,1.10634,1.09893,3.16597,2.24991,2.1804,2.3104,1.95582,2.5246,2.26809,0.985202,1.35817,1.26537,2.58873,0.313059,1.31006
"eIF3a",73.1695,64.8602,63.8688,69.24,87.4961,48.5678,45.3429,50.4089,76.6765,77.0014,70.8644,85.1535,89.1904,96.7974,87.897,86.7544,86.6992,78.8669,73.4126,90.3948,105.472,98.585,93.2616,93.5986
"CG1074",24.5582,26.4435,22.5736,21.0592,28.9717,25.6176,22.3747,25.3118,29.0673,22.4694,22.8205,27.6947,34.5462,26.0155,29.3743,27.4485,22.9004,26.6182,22.2574,23.245,27.0708,29.4635,23.1465,29.5965
"CG9804",6.99295,11.2528,6.97782,3.42748,14.8393,6.72248,13.8094,10.5718,14.7366,5.18044,3.76594,0.870003,16.95,13.6886,14.5047,11.8694,9.58415,10.0056,7.08727,3.49075,17.874,11.3765,8.95504,13.5706
"CG14650",24.6013,27.9384,27.0139,25.6703,30.6621,26.9542,20.206,23.4843,28.2806,24.2349,26.7331,28.4014,32.1241,31.6795,31.1682,25.8081,30.9103,28.3908,26.4115,28.0514,31.3083,25.555,24.198,30.235
"CG31522",90.0067,89.5659,80.2067,85.83,67.1729,72.4872,91.9636,54.5006,63.6984,57.0853,66.711,77.6307,56.359,34.7953,45.9911,47.3824,38.1888,51.4374,53.6225,48.0903,40.6074,43.9915,30.3549,49.7338
"CG31523",215.963,141.258,114.958,149.365,36.7918,162.079,192.865,157.083,168.228,132.216,128.702,86.2749,101.345,2.97105,50.6311,39.7118,43.7127,102.908,58.1652,60.8882,28.4862,29.7265,23.8372,91.226
"CG14651",0,0,0,0,0.11219,0,0,0,0,0,0,0,0.107362,0,0.110249,0,0.210823,0,0,0,0,0.324267,0.313712,0
"Fip1",6.32008,9.31091,8.94057,10.6021,12.8728,7.98511,9.05251,6.7554,9.14688,7.50333,8.14642,12.1509,8.66884,11.054,11.8692,8.79171,7.31675,7.97235,10.8773,10.2824,8.98105,12.2492,10.5173,10.693
"CG34357",0,2.49882,2.47471,5.04706,5.34586,0.28261,0.0643028,0.806899,12.1535,0.207671,6.02448,2.07031e-09,11.2967,12.956,9.24895,14.2013,11.6355,11.6318,10.9276,10.0348,9.58,11.5456,12.2128,11.057
"CG34425",0,0.239653,0,0.249761,0.220888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215977,0,0,0,0,0
"Mur82C",0,0,0.239301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG32945",0,0,0,0,0.574308,0,0,0,0,0.630584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-HT2A",3.11929,2.64146,8.02611,4.70892,15.0848,7.94267,5.09287,2.84348,16.3488,6.76335,9.32309,3.26182,9.17872,25.2473,19.6212,25.1932,15.3908,11.224,24.3103,9.196,7.78221,11.1965,17.5602,9.29631
"CG9775",79.6944,68.8828,62.6813,74.6865,72.3253,71.1186,64.5286,57.1433,65.7168,57.583,72.2746,58.6204,73.2488,59.142,68.368,62.7193,62.2985,62.3851,61.2286,62.946,56.6038,54.8171,55.5156,60.1643
"slx1",1.96424,1.50047,2.28831,2.34564,2.07448,1.13296,3.28237,3.39155,3.19814,4.17588,2.26251,4.34545,2.31608,2.88582,2.71812,4.0267,1.62428,3.33543,5.40895,3.14577,3.5821,2.99798,2.9004,2.69718
"MED31",14.696,11.3681,21.4917,0,0.0507312,10.3093,14.6169,6.63717,0,18.1167,0,19.9202,0.000102414,13.6568,24.1172,30.3003,26.033,0.00856703,19.6241,2.1587e-08,0.00780191,0,32.9529,42.7987
"Dlip2",46.1531,51.7346,48.7028,44.9306,33.5552,44.8503,39.8199,38.979,39.0249,44.5997,41.412,30.0577,40.1392,29.4815,33.8425,31.281,44.3879,34.0747,40.1481,37.9395,28.6935,42.1125,31.2765,44.7757
"rpk",0,0,0,0,0,0,0,0,0,0.16741,0,0,0,0.989592,0,0,0.143239,0,0,0,0.430606,0,0,0
"Karybeta3",184.922,198.882,168.588,172.503,233.709,174.589,131.707,120.075,160.258,159.32,183.554,220.29,235.666,244.585,209.64,207.486,202.066,205.45,196.758,210.699,235.288,280.385,247.94,213.614
"spartin",0,3.43632,2.90445,4.89289,15.0046,2.40843,4.02978,3.09237,13.732,14.2173,0,12.915,17.0899,7.26232,20.7111,15.0804,15.0377,8.32051,15.0418,8.42785,27.7392,13.5387,20.6484,22.066
"CG43427",46.0105,27.6334,19.8955,30.0879,14.5949,23.2571,37.8672,18.3572,24.9491,27.0864,20.2967,21.0768,15.0056,3.58303,13.0869,16.4126,14.9484,18.685,9.99001,21.4403,14.0199,11.2959,0.589371,25.0204
"CG33927",0.858269,0,1.66646,0.854102,0,0,1.79278,0.823295,0,0,0,0.79114,0,0,0,0,0.709727,1.45741,0.738571,0,0,1.45551,0,0
"eIF3f1",59.1546,89.1352,78.3421,67.0341,111.046,68.3715,45.3544,68.5522,75.4681,94.5018,82.0536,140.575,145.722,174.153,128.643,129.387,138.267,128.61,110.048,113.174,142.288,161.206,164.373,127.946
"Nep2",1.67966e-05,5.6924,21.4278,23.9998,17.173,27.5742,16.1349,15.7292,27.9415,29.8504,10.4818,14.3651,41.9451,16.9611,31.3622,24.2494,33.1028,30.9134,29.7013,13.1533,17.6905,18.9299,19.2465,28.8224
"tacc",96.3974,81.1106,67.086,0.205329,122.355,56.8166,0.0381933,2.96689,122.988,51.9379,54.0689,7.93304,79.9688,66.4389,14.2866,68.6398,100.319,93.6255,72.2075,78.3837,93.6183,103.509,54.9741,6.70445
"atms",13.9429,13.11,17.5008,15.5656,18.0762,14.874,14.3129,13.988,13.0962,15.8165,16.9664,24.3034,8.66069,15.5147,10.7566,13.9103,20.3942,14.0919,18.6126,23.81,10.0769,1.82218,10.0029,14.3951
"CG44098",0,5.72747,2.57519e-07,1.68123,0.00635699,4.20481,4.3196,1.49601,6.89062,3.94344,4.39748,4.18,5.27662,3.08577,6.38316,2.7825,7.09261,10.102,4.67945,10.39,5.40528,0.118618,9.92004,3.81844
"CG44088",7.02124,4.19023,9.37253,7.86055,3.86213,3.37484,2.74991,6.73513,4.76327,2.54435,9.26683,4.04505,2.95676,4.29812,6.83157,4.49799,4.35455,5.96132,2.26576,3.9044,0,4.46517,1.43994,4.5193
"CG14655",5.53225,4.30433,4.37624,5.09759,3.78696,6.30314,4.27998,4.91372,4.81884,5.34605,5.1136,4.53293,3.62401,3.01033,4.4303,5.60057,3.89703,3.47934,3.1738,6.38067,3.39696,5.03848,5.37873,3.51694
"CG17387",0,0,0.136406,0.139823,0.247319,0,0,0.26956,0.127094,0.135777,0.134868,0.129516,0.236677,0.114682,0.48608,0.360047,0.464752,0.357885,0,0.250025,0.698822,0.238279,0.345785,0
"ctrip",29.9895,31.185,30.85,32.3987,15.2649,31.3072,32.2272,27.9871,18.1363,32.2165,34.7949,22.548,12.3311,3.92788,7.86835,11.2455,11.7556,10.5051,12.2068,12.1258,20.9656,12.8478,8.68854,8.51584
"Hus1-like",0,2.14594,5.79767,3.82045,3.75421,0,0,0.993366,2.47918,2.88545,0,0,0.489346,6.26702,1.84463,3.27923,3.52738,3.10968,2.55279,5.73667,5.30393,2.8936,5.59882,3.66228
"CG1129",13.7439,25.5455,27.9282,32.1717,31.7238,18.4889,30.3879,31.1124,48.5597,27.1195,41.3137,12.3765,12.511,19.9175,14.9646,21.8058,21.1301,22.2369,24.0022,20.0202,14.0351,8.92889,19.9235,20.0465
"CG1126",4.72084,3.81428,5.2882,3.61379,4.15483,4.53825,2.27563,3.83179,4.5987,2.10552,3.83428,6.0253,5.19944,6.52083,4.71109,4.34258,8.70848,5.85812,5.62494,3.87719,7.52554,4.92673,4.17057,5.60977
"CG14657",18.2161,13.3946,14.232,17.7803,8.65151,16.1004,22.6519,16.8304,8.80058,14.9634,14.8902,15.2833,13.0652,10.5689,17.8258,7.86739,12.9729,10.2185,12.4999,12.5766,10.1959,15.4935,8.66603,9.05564
"CG14659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92165
"opa",2.81196,1.55451,0.57472,2.50375,1.69329,1.70728,2.164,0.99377,0.937096,2.14525,2.41501,1.09138,0.997188,0.845585,1.92,0.884907,1.4686,1.38222,0.636788,0.921751,1.10413,1.12943,1.45689,1.27014
"laf",0,0,0,0,0,0,0,0,0.0147721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gnf1",19.7666,20.038,18.7955,19.5359,24.3076,22.9065,14.1401,8.72296,21.3088,20.9329,15.8449,11.2526,20.753,20.7028,22.0136,24.4008,23.1748,22.3002,19.2234,20.478,20.4254,22.8452,22.4347,24.865
"Cdep",33.9305,28.9793,31.2147,33.7271,28.2006,32.6739,30.7448,23.6553,30.2068,27.0804,28.8945,29.8546,40.7578,37.239,31.2121,40.1024,40.3221,36.5447,32.5059,38.4948,39.0372,42.9481,39.798,39.4246
"Ubc6",300.506,248.703,263.094,296.433,148.779,268.29,309.421,243.481,195.952,243.328,239.177,199.286,147.65,117.537,149.815,142.612,141.17,162.665,174.925,204.999,110.72,140.864,97.9287,151.527
"CG14661",664.175,616.472,563.377,511.184,621.482,595.546,443.46,515.228,655.146,486.986,501.995,524.252,634.476,598.07,569.799,568.633,611.5,616.369,584.487,534.913,525.056,537.262,509.844,587.874
"CG2016",20.7267,28.1975,33.7125,14.3712,50.0463,0.00975589,5.11917,2.42999,32.8422,12.7397,45.1373,81.6827,53.4242,73.4279,78.0065,55.1299,66.6565,21.4862,32.6391,62.61,60.2024,36.2744,65.9524,57.6136
"CG1124",194.646,242.195,228.708,223.255,281.158,287.813,207.902,276.029,311.836,259.842,169.886,189.04,212.611,168.372,217.286,249.219,254.878,241.589,230.01,219.603,207.259,204.182,168.893,198.735
"CG14662",2.85091,4.81629,2.98064,2.4006,4.43918,3.16228,3.89371,1.89328,5.15757,3.39072,2.73652,2.22363,2.40113,3.04294,4.74171,4.68301,2.17616,5.02728,3.96305,3.70727,4.72646,3.90502,3.41811,2.63491
"plh",10.0451,8.63256,7.314,7.49723,8.39867,4.82828,4.19649,4.33609,11.8121,8.73629,9.15991,7.40752,13.5365,16.3978,9.55653,12.4413,14.1211,7.67581,12.1018,9.83118,8.32674,8.94346,9.06436,6.89667
"corto",7.19575,9.12498,10.854,13.1488,1.2023,21.6837,15.971,18.96,8.68943e-09,14.2971,12.0324,12.3502,1.07173,0,1.30132,1.12264,2.79474e-05,0.705493,5.40795,1.53327,0,9.65308,0,3.72058
"CG43131",1.06854,7.14225,11.4111,15.9504,20.6895,5.13608,4.46402,10.25,12.5651,3.09774,9.23102,7.87975,4.49981,6.97728,6.46912,6.38903,11.4869,4.53619,8.27569,6.65504,4.42878,6.3424,7.88908,8.25337
"CG12007",26.3282,23.7811,23.7179,28.3247,27.7641,24.3978,20.3135,22.07,28.1061,21.3163,22.7674,24.2689,33.3615,29.8141,32.002,29.7824,31.5785,28.798,28.9838,26.8017,30.2789,30.5706,28.9918,27.0736
"CG12589",0,0,0,0,0,0,0,0,0,0,0,0.223476,0,0,0,0,0,0,0,0,0,0,0,0
"dpr16",6.72032,5.76912,6.6175,6.32079,4.88904,3.34252,4.77152,2.43469,4.98187,3.18942,5.17846,8.28245,8.08955,5.94296,4.82345,5.42536,6.78961,4.74091,5.59906,4.06478,5.92368,4.30431,6.22714,6.97039
"CG12590",0.34497,0.329401,0.334905,0,0.303609,0,0,0,0.312041,0.666719,0.993384,0.635977,0.290545,0.281569,1.49178,0.294663,1.14106,0.292894,0.593718,1.53466,0,1.46256,0.282991,0
"cno",9.04872,11.167,3.14681,6.795,16.5218,8.86281,4.69726,3.64118,13.3087,5.58849,6.61378,7.60067,16.5253,17.2922,20.1117,16.4582,16.8214,12.6631,11.9445,14.4842,16.5213,18.3727,19.9627,11.0894
"Prosbeta2R2",1.34832,0.643736,0.981737,0.670888,0.593331,1.62021,0,0.970034,0,0,0.970665,0.310716,0.2839,1.10052,0.874599,1.15169,0.557483,0.286195,0.29007,0.299912,1.11767,0.857467,0,0
"CG1116",8.92651,12.698,0,3.68606,12.6184,9.34456,2.11042,0,13.2034,10.4827,6.67836,1.78123,21.8029,0.0109342,17.2321,14.6577,11.082,8.10434,10.7678,18.0892,9.78962,7.54882,20.0166,19.1821
"CG2604",112.28,120.446,111.848,123.07,134.809,98.6643,109.126,131.014,134.118,123.697,135.758,180.816,180.646,163.891,163.229,156.641,171.474,152.107,154.217,149.366,168.831,174.779,163.234,142.772
"CG14664",2.52723,2.34557,1.61249,1.57185,0.974538,1.06447,2.96941,1.17816,0.571499,1.22109,3.63874,1.02069,2.66064,1.00248,1.77042,1.3988,0.677096,1.0428,1.40923,4.21605,1.57119,0.803598,1.67924,2.4595
"Vps37B",17.6472,0,13.8011,0,5.71334e-08,8.61172e-08,14.9671,12.572,25.0606,9.30174,0,0,24.3857,11.6555,14.3091,10.7771,9.98046,6.58079e-08,0,12.767,17.0022,28.9602,9.38278,15.2879
"Kat60",11.8863,4.72262,16.4377,13.3098,5.1338,10.266,12.9297,17.7469,3.87199,14.2916,13.8101,0,8.27562,11.7176,7.64354,11.6237,15.3757,10.3075,12.1486,7.16006,10.0112,6.00202,15.4166,14.9788
"Mms19",18.8821,14.571,14.0679,18.3705,18.4194,17.5549,9.75122,12.8217,20.0394,13.0765,13.5457,16.5865,14.5621,17.8412,17.6762,17.7343,17.3977,19.646,16.8739,17.7328,16.5883,18.5529,15.7956,17.6946
"rtp",417.275,494.96,450.152,441.519,586.891,449.783,450.572,359.705,392.178,464.04,516.306,675.734,663.45,662.907,542.843,555.637,571.721,522.08,502.963,489.741,645.86,639.567,697.26,509.873
"CG12163",323.471,324.839,236.199,270.452,311.784,256.168,209.063,211.341,220.208,240.961,238.288,300.806,339.123,364.571,316.681,328.721,308.519,284.624,263.198,315.267,370.855,344.32,348.065,286.896
"CG33293",6.30616,4.68344,6.12218,5.57827,7.4001,5.38867,2.19542,8.73773,5.07041,7.44812,4.03542,5.81293,3.54084,4.57527,2.42403,3.59102,2.31767,0.59491,6.63261,3.74054,2.3233,1.78241,6.32276,1.20268
"CG1113",4.40637,2.33,1.90125,3.16693,3.23172,0,2.04537,2.11341,2.87861,2.83871,2.11478,0,2.88648,1.64951,0,2.92739,2.83403,0,3.15987,4.35611,2.63799,1.71362,0.452938,0
"CG12173",42.9513,34.0107,42.7152,51.0829,42.4115,45.8219,38.8413,36.679,50.2226,38.9749,46.7585,34.7636,53.3801,45.3181,47.114,56.3738,51.1108,58.2589,50.4835,43.3417,50.8007,52.4092,60.5861,53.9436
"Hph",15.0234,20.6338,22.1739,33.8527,9.11294,20.1609,28.3672,16.7752,14.9482,22.6315,23.0737,17.3068,12.132,3.42359,6.18558,6.02541,4.82787,11.5747,7.66863,14.4479,6.64767,10.4149,7.9593,5.79094
"Tim17a2",1.3641,0.868358,0.882867,0.904985,0,0,0,0.872343,0.411297,0.878792,1.30937,2.09568,3.0637,4.82472,1.57304,2.33034,0.752008,1.54423,0.782571,4.85474,2.63842,5.01223,2.61104,0.780461
