"CG14655",5.4328,4.50062,4.77423,4.89208,3.87814,5.12258,4.49415,4.61825,4.07858,5.45021,4.52268,4.53238,4.57291,4.09652,4.60831,5.25143,4.74732,3.65312,4.76108,5.46865,3.3148,4.69404,5.63074,3.78229
"CG17387",0,0.0670918,0.204616,0.139777,0.556612,0.135105,0,0.202142,0.063564,0.339763,0.134841,0.0647501,0.118332,0.057329,0.243082,0.420126,0.174396,0.596444,0,0.250002,0.349702,0.298042,0.345778,0.0603172
"ctrip",26.7031,29.2366,27.5032,31.5852,17.1736,31.6357,31.1234,28.4421,21.2571,31.6918,36.6964,20.3667,11.3539,5.48405,9.85667,11.4107,10.0091,10.0672,12.5645,10.9307,19.7293,13.1332,7.60495,10.5365
"Hus1-like",0.0472108,0.116996,4.99284,4.26276,3.75286,0,2.07371,0.454606,2.09908,3.33228,2.07991,3.3282,0.502782,3.48093,2.58293,3.83992,3.70618,3.81962,7.45824e-09,4.78443,6.01614,2.17161,5.63396,4.41218
"CG1129",14.9832,23.8625,28.5487,29.0396,29.7274,20.7408,28.8302,29.2265,41.032,24.4909,36.4213,13.6384,23.1914,23.011,12.8177,18.8629,14.5851,27.1807,14.0588,25.2112,22.1349,14.81,9.06541,20.5068
"CG1126",4.54178,4.68184,4.75953,3.79323,4.63543,5.41234,2.46535,3.83124,4.43566,2.28314,3.65928,6.35926,5.65791,4.7414,3.61247,3.87797,9.16491,5.54952,5.00035,4.03838,7.38119,5.08399,5.80889,6.54746
"CG14657",17.7401,12.8997,14.3795,16.6229,10.1349,16.6921,21.2317,17.4537,9.4423,13.3652,14.7438,16.6839,11.6126,10.6161,14.7036,11.3424,11.747,8.51229,13.9472,12.8703,6.3204,12.7911,7.50914,10.9994
"CG14659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477705,0,0,0,0
"opa",2.36927,1.55473,0.790264,2.28208,1.62859,1.63655,1.85493,1.13558,1.0043,1.93255,2.13048,1.29585,0.934813,1.20772,1.79231,0.948275,1.22464,1.06802,1.01894,1.25482,1.28923,1.38132,1.15335,0.825936
"laf",0,0,0,0,0,0,0,0,0.00679993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gnf1",19.1679,20.1055,18.7304,20.5396,24.2543,21.8057,15.6961,9.30606,22.172,20.4289,18.0649,16.2068,22.8043,20.7333,20.7877,24.405,22.2377,22.3565,19.458,21.8613,20.9479,23.2046,18.6674,24.9916
