"geneName","24","26","28","30","32","34","36","38","40","42","44","46","48","50","52","54","56","58","60","62","64","66","68","70"
"Myo81F",1.32217,1.13627,1.02718,1.5776,0.580987,0.761664,0.690093,0.760605,0.955237,0.510979,1.14133,1.21805,0.55646,0.215704,1.02862,0.677346,0.218388,0.673763,0.568528,0.705558,0.876837,0.448302,0.324869,0.906661
"Pzl",0,0.126821,0.257952,0,0,0.127516,0,0,0.239885,0.12832,0,0,0.223586,0.108338,0.114805,0,0,0,0,0,0,0,0,0
"spok",0,1.42762,0.967922,0.991057,0,0.478481,0,0,0.450064,0.962999,0.955983,1.83644,0,1.21956,0,0.851025,0,0.423261,0.428583,0.886471,0.413125,0,0,0.854353
"Parp",62.3015,50.4205,48.5643,61.948,27.7448,50.9651,69.1182,39.9118,36.3321,47.5075,51.9847,34.4887,33.8636,18.2316,25.599,24.8084,25.6111,26.5755,30.7538,38.0172,17.1383,24.1556,16.0174,28.0187
"Alg-2",141.494,129.839,121.991,122.162,90.9885,133.864,162.834,113.163,105.967,114.702,117.838,83.3856,85.077,71.5041,80.5458,89.5781,71.8238,92.8733,96.7538,90.2397,59.1498,76.0594,50.3125,88.7452
"Tim17b",614.788,573.377,508.322,565.226,487.259,583.395,701.563,487.448,533.965,507.019,564.156,383.551,431.385,348.793,388.185,428.849,415.65,433.531,471.531,449.441,347.425,368.522,365.29,412.99
"CG41128",363.383,263.503,334.313,402.071,129.663,338.398,422.109,377.221,155.449,337.893,372.119,337.284,147.187,98.0633,146.429,139.97,121.848,146.192,183.275,157.95,206.109,138.959,161.118,166.28
"CG41099",100.54,67.1496,70.4153,90.4227,64.9026,75.6397,109.725,87.4084,56.9638,72.4644,101.564,63.5722,69.4389,64.6022,65.8104,60.4575,52.3225,57.3232,75.6998,66.9796,43.9312,67.4975,28.2806,50.8518
"CG42402",22.6653,18.026,30.6596,19.5732,18.6697,24.9597,24.3689,19.315,13.5748,18.7541,22.2419,20.1043,12.3637,8.91134,12.1824,18.9616,11.1158,8.40502,11.5298,16.5152,17.9468,10.7775,10.0148,10.9555
"Gfat1",33.3432,40.8243,36.124,39.3681,19.9021,43.5299,27.7422,27.3282,79.4909,54.9412,41.9731,57.3811,63.3736,25.7865,38.8924,13.6157,11.3681,21.6062,60.8387,45.1345,75.5451,33.3824,38.5891,40.3731
"CG40198",9.02563,3.63741,1.64342,3.78765,1.67386,1.82867,2.98231,3.65226,5.09439,5.52062,4.86946,2.63196,4.008,0.776823,1.46286,2.43935,3.72701,2.42645,4.09492,3.01026,0,0,2.33993,3.26519
"CG12581",14.3391,19.5772,18.6983,16.3895,29.4224,20.0962,13.2616,14.116,20.6508,17.6076,21.0691,26.6887,30.6306,30.5476,28.1679,23.2399,26.2352,33.514,24.1782,25.336,31.7155,28.6087,38.161,22.6541
"Dsk",255.893,275.878,181.166,280.706,304.688,269.464,275.739,204.192,302.662,307.851,291.357,203.803,269.591,253.178,229.761,249.501,259.056,259.399,220.066,258.425,250.45,281.285,273.136,267.459
"beta-Man",3.84011,2.81941,14.3223,3.36503e-09,32.0536,16.1669,0,2.929,0.0151119,0,0.0184005,11.8475,49.8341,42.8237,32.3018,0.000172518,21.9125,22.3761,5.82817,21.5098,27.6632,26.7031,33.3668,15.2648
"CG14636",1.81824,1.74827,2.94287,2.4601,1.07143,2.90955,1.92619,0,2.73674,2.34232,2.37353,0,3.06096,2.47196,5.33392,3.62243,1.78729,2.05901,1.56367,4.31236,4.59193,2.07649,5.48739,2.60872
"aux",37.3039,43.4792,30.5075,9.72541,43.6346,40.0391,0.00543188,1.30671,12.2026,37.7686,39.5468,9.42951,10.196,18.849,0.169431,12.4905,13.3084,36.336,0.00566318,0.0295239,11.8925,40.901,0.00114671,42.7592
"CG31516",0,0,0,0,0,0.507776,1.10415,0,0,1.02196,0,0,0.445168,0,0.914325,0.451564,0,0.898351,0,0,0,1.34491,0.433159,1.35999
"DhpD",34,44.3369,36.8848,46.6667,50.4381,45.7722,44.3648,48.4964,59.461,49.3293,39.7151,54.1175,55.2461,49.4806,43.6129,46.8032,55.4638,65.4388,54.8493,50.7593,71.1202,53.4115,55.6004,65.9632
"CG14641",35.6089,38.3202,32.9337,35.4069,45.2032,36.3595,30.6812,29.8059,31.1374,32.7662,33.6117,36.9704,39.9645,25.8195,29.8038,42.4691,32.2092,30.7232,36.4564,35.692,50.1353,34.4964,41.664,46.0267
"abs",8.79813,15.1222,14.0976,15.7468,17.0107,11.4038,14.2355,8.43552,14.6993,12.3258,14.7676,15.4001,27.4012,24.4012,17.4921,26.2925,23.6149,19.0546,19.6725,16.4325,19.3276,23.4923,19.8163,18.8538
"Gel",684.309,707.967,639.912,710.758,768.85,730.48,608.501,608.168,763.311,670.244,689.108,726.105,762.182,738.381,763.537,790.963,782.049,833.091,835.704,862.966,847.929,862.213,769.185,826.292
"CG14642",1.98417,0,0,1.31528,1.16251,0,0,0,0,0,0.93754,0,2.78359,0,0,0,0,0,3.41275,0,0,1.48509,0,0
"CG34305",30.9101,29.5156,10.0057,10.2449,24.1467,16.4874,7.17032,6.5858,40.3214,13.2731,13.1764,34.8039,34.6909,36.4202,23.7504,52.784,8.50925,40.8371,17.7216,48.8734,31.3179,26.2014,39.3809,44.1588
"TwdlF",0,0,0,0,0,0,0,0.692511,0,0,0,0,0,0.589178,0.624351,0,0,0,0,0,0,0,0,0
"TwdlG",0,0,5.48533,1.41206,0,1.42686,0,2.47004,2.26697,2.29777,4.76828,0,3.54487,5.4968,8.7089,0,6.86111,9.37046,6.00459e-05,0,3.23801,2.42199,1.52017,0
"CG14644",5.21981,0,0,2.5951,0,0,0,0,1.90463,0,0,0,1.46457,0,2.25605,0,0,2.21663,0.748167,0,0.721183,0,0,0
"TwdlV",0,0,0,0.836936,0,0,0,0.80702,0,0,0.807316,0,0.708501,0,0,0,0.695145,0,0,0,0,0,0,0.721491
"Or82a",9.27023,6.63901,14.2539,11.522,6.11028,10.384,11.2898,11.8509,6.97659,8.21029,8.15047,3.55842,3.90155,7.56192,6.01002,11.2132,6.38002,9.84169,9.96542,11.6803,5.7636,11.1322,8.22532,7.94618
"CG1092",66.6787,74.8039,63.4334,105.418,77.8008,69.1831,96.4319,70.3358,89.662,64.4234,82.8474,58.9248,68.1799,67.7348,59.0545,94.0026,65.8653,96.9667,72.5312,73.1986,58.1369,59.8809,52.5241,80.9788
"CG9766",33.5942,33.767,28.0451,29.3014,25.8982,27.1616,31.9922,24.8636,28.742,26.7635,33.352,29.3198,19.3478,23.5574,34.1341,27.6774,30.665,26.0293,23.3154,33.0236,21.0087,16.986,22.6875,19.7025
"cpx",286.888,415.961,189.959,514.142,377.024,310.717,268.274,235.79,220.672,433.974,330.191,490.01,399.57,295.417,211.922,339.145,280.031,303.279,317.676,259.285,269,287.421,237.115,211.026
"CG9780",158.114,177.422,128.605,163.601,202.792,142.946,97.1879,110.812,136.631,143.073,137.411,177.827,172.612,193.465,176.569,180.232,192.89,157.806,153.923,180.957,198.938,197.299,200.495,183.001
"Vps24",74.2878,94.7857,97.7349,61.375,85.7573,78.9217,78.233,66.1348,70.3145,73.028,82.8072,65.6391,88.9361,74.6977,57.8896,61.2676,75.752,67.4191,62.4709,76.9301,77.5891,61.6648,85.6795,77.8671
"MP1",228.334,195.965,171.722,185.068,225.519,215.3,168.727,141.801,212.845,185.655,152.332,182.72,193.961,188.687,202.661,216.129,189.629,222.713,203.234,147.03,220.67,238.692,196.092,214.119
"Suv3",23.7476,14.5489,15.2185,13.7882,10.1025,13.4317,18.2075,15.0111,14.0303,15.0275,15.9553,0,3.44726,0,11.7638,5.95776,12.1085,7.41558,8.11118,10.9901,6.34002,8.18677,1.10341,2.818
"Syt14",13.1342,14.049,11.6899,11.8346,8.74632,13.6837,12.0381,13.2716,7.0501,12.8162,15.0395,17.9428,9.56815,4.91691,6.29993,9.39908,6.47765,11.698,3.6833,6.14833,4.26248,6.65046,7.77128,10.7567
"CG9795",24.3556,41.2406,17.8852,24.0221,40.2985,22.2653,6.75424,0,29.7134,14.1034,7.06462,7.19577,32.4018,51.2534,52.9865,37.876,34.8192,49.33,36.8704,47.7165,33.6339,35.821,36.9451,33.7186
"CG9776",36.4581,37.07,30.1665,37.1133,24.1024,42.7856,25.6249,11.1834,33.9715,25.2262,32.034,19.2544,25.2188,29.0402,25.3712,30.765,25.9682,28.2998,31.553,22.2366,33.7021,22.7563,28.694,36.4019
"Skp2",6.25479,0.0560873,1.17648,3.30316,7.50731,7.29033,5.44936,3.6401,3.237,0.0551004,7.53448,4.8092,5.10372,3.09694,1.45745,4.05205,3.91935,1.83505,3.26503,2.11041,5.90113,0.624646,3.88689,4.79051
"CG14645",4.34792,0,0,0,2.09934,0,0,9.16126,0,0,0,0,0,0,0,2.03961,3.94563,0,2.05432,2.12456,0,0,0,0
"CG1103",0,17.0651,13.4766,21.258,16.8695,6.84228,13.819,17.1348,12.8708,13.7709,20.3154,19.6577,10.0223,5.81322,13.7319,18.2545,5.88556,6.05264,21.6308,12.6765,11.8154,18.1191,11.6736,19.2904
"hkb",0,0,0,0.560901,0,0,0,0,0,0,0,0,0,0.46015,0,0.481649,0,0,0,0,0.467627,0.478169,0.462017,0
"CG1090",24.9045,44.6702,24.5362,19.1777,35.292,32.9465,37.6523,21.8183,25.3331,25.0904,30.5736,47.0325,26.8671,27.3914,36.9539,20.3423,25.2567,33.2507,27.3198,20.9102,22.99,44.2154,40.9744,24.5368
"Sfxn1-3",146.341,184.354,165.455,160.725,198.543,178.388,154.033,176.207,216.831,182.275,194.866,227.029,234.475,270.004,204.655,242.706,283.174,231.929,229.236,223.82,298.357,256.072,256.725,243.655
"Cont",70.3686,66.1496,65.6804,71.0569,69.2125,75.7887,65.654,53.1357,67.1716,66.7555,66.6188,62.4759,67.3648,61.8623,71.0709,72.5354,67.1489,71.3775,63.8088,79.2857,64.0766,77.42,69.8775,74.8505
"tub",73.9259,60.1485,54.3739,53.4988,67.2756,55.4382,64.3843,49.0701,54.5159,54.0974,50.3468,52.7909,51.9166,58.162,56.7186,66.4818,56.7182,62.0434,56.4282,47.464,55.1183,59.3272,63.0555,68.9916
"CG14646",0.0940342,8.48378,0,0,24.0195,0,0,0,5.71799,0.241962,0.00347499,0.103372,24.1405,26.8828,4.98366,18.9154,28.6013,16.9177,21.1363,14.7353,11.419,20.5131,20.5871,21.552
"CG34112",1.29629,0,1.13581,0,0.875317,2.52387,0,1.3718,1.08132,6.88558,1.97171,0,3.64716,2.27721,0,0,0,0,0,0,0,1.99585,0,0
"CG9855",42.5794,36.7396,31.3858,44.3782,8.12503,35.5058,36.9506,31.971,35.6715,44.6088,34.935,36.8633,19.455,18.8537,31.9668,19.7346,15.2707,27.4823,34.8532,36.0187,22.9921,19.592,7.57208,35.6309
"CG9853",31.0046,21.1623,35.6846,31.5795,39.7909,35.2805,15.0775,26.904,37.1832,33.913,29.8211,34.1826,41.4853,41.9642,37.2716,51.2086,41.9346,45.2634,45.2578,43.8341,40.3025,45.1753,45.8382,33.7883
"CG14647",40.0865,57.8407,37.5815,49.7973,60.6854,59.0124,46.094,40.0145,51.8869,46.9212,49.4906,54.5262,44.0716,42.7094,51.8184,55.7191,53.2678,49.6241,45.0274,54.6654,46.5486,58.5326,55.3125,56.5875
"lost",295.749,265.704,270.534,302.768,254.223,319.41,336.793,269.895,266.213,303.273,330.89,256.643,243.763,242.041,230.17,253.903,225.792,287.225,263.535,288.391,243.827,263.052,232.942,283.218
"CG32944",0,4.82128,5.79384,11.3216,8.05826,2.80658,5.76573,0,3.51425,1.90574,7.74054,3.58461,5.93727e-05,12.5345,15.3899,14.2105,12.1596,7.11049,5.04823,0.440315,10.1244,12.1228,21.0554,11.5431
"CG31528",2.17972,5.55037,2.82235,1.44491,1.27709,4.18559,3.03383,3.48315,3.28084,1.404,2.78754,4.01615,3.05793,5.33414,3.14032,1.86112,2.40023,3.08546,5.62364,1.93864,4.21619,2.46357,3.57052,1.2456
"srl",16.9306,7.96765,8.98093,0.578405,6.22275,0.0676744,8.54198,6.13112,0,6.52413,0,12.7288,1.1048e-06,0,0.0087518,0,0.000334316,15.2388,9.55775,4.61237,7.22493,0,0.742472,8.17453
"CG31525",5.34487,0.729106,0.741497,3.7961,1.34208,4.39861,2.39117,2.19625,2.75825,2.21318,0.732351,2.81369,0.642711,1.86854,1.32006,1.30389,1.89179,3.89098,0.65665,0.6791,0.632967,3.23618,0,1.30899
"eIF3a",65.2914,72.8161,68.8223,69.5535,91.2701,59.3785,32.5263,50.9248,87.0918,77.13,73.4828,90.8063,91.038,96.5226,90.3682,92.5966,83.1126,77.3088,75.712,92.162,100.567,93.3778,92.5861,94.5344
"CG1074",29.7953,27.4529,23.3508,17.1521,24.8072,23.5883,22.9178,27.0638,35.4054,25.7573,19.0519,25.0412,31.6799,21.7463,32.5334,34.813,24.6071,25.3057,22.9265,25.57,24.6996,31.4598,27.4002,30.0204
"CG9804",6.32174,5.12108,10.2413,0,4.37111,9.20486,7.59994,6.9804,13.8531,2.40275,1.4657,4.94069,14.5259,13.2948,13.2598,8.18587,7.59629,13.0281,10.3836,0,16.6899,12.1901,9.88903,8.21788
"CG14650",25.0891,28.0642,26.4527,26.6098,30.9461,26.3826,20.7026,23.3677,25.9837,25.3948,27.5015,26.8555,33.2624,30.4061,30.0297,24.4821,31.1792,28.6143,30.4125,22.9516,31.9753,24.1728,25.8327,28.6742
"CG31522",74.3345,73.0287,76.153,83.4683,65.8338,57.9641,92.8598,24.7305,60.6762,60.4563,59.9993,75.396,50.256,38.5989,51.2742,41.7185,43.5187,42.9632,49.7915,44.0845,37.8017,41.2482,23.274,51.5057
"CG31523",176.791,125.667,117.342,153.346,44.3062,159.817,183.927,179.173,160.063,133.444,115.842,66.7475,123.24,10.1851,98.5529,27.1537,26.48,91.4848,69.2966,46.9385,41.7371,14.8775,30.6037,63.8367
"CG14651",0,0,0,0,0,0,0,0,0,0,0,0,0.214684,0,0.220469,0,0.421275,0,0.21934,0,0,0.432391,0.208893,0
"Fip1",5.05809,10.0048,9.47312,9.69954,11.1131,8.67209,9.0515,5.88883,8.80961,6.98144,7.62363,10.9837,11.2522,12.378,11.8677,8.94601,7.75791,7.97813,9.94268,10.9253,8.08657,12.2502,12.1323,10.5294
"CG34357",1.78233e-06,1.77813,1.88276,1.08064,1.95272,0,0.544372,1.40277,9.58975,8.35425,7.47343,0,12.076,12.8072,11.5029,12.9551,12.7068,12.7829,9.78257,10.7618,10.677,13.1203,12.0078,12.516
"CG34425",0,0,0,0.499311,0.441318,0,0,0,0.453499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mur82C",0,0,0.478937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG32945",0,0,0,0,1.14743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-HT2A",0,6.4122,6.42312,4.22619,15.0856,7.47945,4.4883,0,20.9865,4.15385,7.0291,6.75543,9.33612,25.0042,13.1878,27.6099,8.13988,1.16792,23.338,13.5544,6.46849,0.017436,23.0955,6.11723
"CG9775",75.7093,53.3846,59.4476,84.0968,70.0925,70.0915,60.1097,62.1854,66.374,54.0238,67.7795,63.2955,79.197,59.7558,60.929,62.2244,57.4981,69.8798,64.5392,62.2205,59.5074,54.4879,55.828,52.1824
"slx1",0.78601,2.25165,2.28992,2.34465,2.76311,1.50933,4.923,5.2753,4.9689,6.07539,1.50778,4.34467,2.64646,3.84699,3.39721,4.02672,1.94743,4.67299,4.05578,3.49537,3.9095,5.33018,1.9313,2.02124
"MED31",18.4566,21.6809,16.553,14.4997,8.42679,15.3756,20.4302,6.41425,3.71192,30.4641,0,42.8897,0,2.21503,36.2266,36.471,37.9811,14.4298,14.152,21.7097,53.6409,0,34.0142,31.9745
"Dlip2",51.1903,48.8809,45.8127,52.8959,33.5205,48.1851,40.8632,34.645,36.2586,42.6704,39.4713,27.7406,42.2439,24.5629,29.4999,29.9956,37.3029,34.9519,39.7073,34.8158,27.4583,46.7955,31.2393,43.8789
"rpk",0,0,0,0,0,0,0,0,0,0,0,0,0,0.282583,0,0,0,0,0,0,0.574443,0,0,0
"Karybeta3",188.822,210.716,168.706,176.646,241.191,177.519,136.442,116.793,165.108,157.258,182.296,214.725,229.268,243.945,211.848,215.964,206.5,202.526,193.866,215.578,235.736,284.702,247.645,204.754
"spartin",0,0,5.97374,0,13.5586,0,3.33877,2.39903,17.0243,7.39623,0,19.2577,22.6282,9.30846,16.1985,27.3736,12.9253,5.65943,12.6417,5.92211,22.3509,3.69854,22.7544,23.7277
"CG43427",38.7616,25.296,14.5265,39.2817,10.6559,9.68173,44.4339,9.14567,40.6604,25.424,11.4625,24.8347,19.0701,0.00738578,3.28172,14.6838,6.38438,24.9212,8.09704,19.8674,18.4319,24.4699,4.38144,25.9466
"CG33927",1.71723,0,3.33525,0,0,0,1.79258,0,0,0,0,0,0,0,0,1.46622,1.41821,0,0,0,0,0,0,0
"eIF3f1",64.9936,91.4591,75.7395,68.7064,113.637,68.9702,50.7056,74.7779,80.3201,98.4894,85.3043,133.617,152.605,171.885,134.245,133.769,133.343,128.994,106.493,111.351,145.187,163.538,160.816,123.15
"Nep2",0,8.57832,18.694,21.9479,30.2066,27.5579,19.0917,19.6589,28.4775,31.0758,1.12939e-06,17.9063,37.4251,21.8155,29.4421,30.4305,30.4694,29.4597,34.169,38.9831,14.0863,1.50109,17.6429,36.2193
"tacc",87.813,73.5037,62.046,2.5284e-05,99.8006,40.7998,0.0036541,0.000210471,115.045,70.4584,48.1884,52.3541,42.2776,35.4625,81.3712,48.7532,75.268,68.1745,112.427,76.9208,94.0629,111.329,42.162,25.8222
